Id,PostId,VoteTypeId,UserId,CreationDate,BountyAmount
"45704277","14113076","2","","2013-04-24 00:00:00",""
"46519220","14113461","2","","2013-05-08 00:00:00",""
"46519222","14113427","2","","2013-05-08 00:00:00",""
"46519223","14113427","5","1888292","2013-05-08 00:00:00",""
"47459770","14113461","2","","2013-05-23 00:00:00",""
"47734435","14109079","2","","2013-05-28 00:00:00",""
"47865617","14109079","5","931485","2013-05-30 00:00:00",""
"47865619","14109079","2","","2013-05-30 00:00:00",""
"48648046","14113427","5","247800","2013-06-12 00:00:00",""
"49050889","14113461","2","","2013-06-19 00:00:00",""
"50627540","14113461","2","","2013-07-17 00:00:00",""
"50885663","14115314","5","67707","2013-07-22 00:00:00",""
"51417274","14114729","5","645220","2013-07-31 00:00:00",""
"51947801","14113427","2","","2013-08-09 00:00:00",""
"51947802","14113427","5","267001","2013-08-09 00:00:00",""
"52077787","14113461","2","","2013-08-12 00:00:00",""
"52594557","14107928","2","","2013-08-21 00:00:00",""
"52606236","14113461","2","","2013-08-21 00:00:00",""
"52856659","14113461","2","","2013-08-26 00:00:00",""
"52862394","14113461","2","","2013-08-27 00:00:00",""
"52993603","14113461","2","","2013-08-29 00:00:00",""
"52993607","14113427","2","","2013-08-29 00:00:00",""
"53262292","14113461","2","","2013-09-03 00:00:00",""
"53397453","14109079","2","","2013-09-05 00:00:00",""
"53397516","14109079","5","2416228","2013-09-05 00:00:00",""
"54051725","14113461","2","","2013-09-17 00:00:00",""
"54300232","14113461","2","","2013-09-22 00:00:00",""
"54972110","14113461","2","","2013-10-03 00:00:00",""
"55516815","14113461","2","","2013-10-14 00:00:00",""
"55522610","14107979","2","","2013-10-14 00:00:00",""
"55650402","14107928","2","","2013-10-16 00:00:00",""
"55781470","14113461","2","","2013-10-18 00:00:00",""
"55781472","14113427","2","","2013-10-18 00:00:00",""
"55784036","14111021","2","","2013-10-18 00:00:00",""
"56190297","14113461","2","","2013-10-25 00:00:00",""
"56318751","14113461","2","","2013-10-28 00:00:00",""
"57101497","14116014","2","","2013-11-11 00:00:00",""
"58014507","14113427","5","326139","2013-11-26 00:00:00",""
"58143256","14162208","2","","2013-11-28 00:00:00",""
"58408803","14107979","5","655857","2013-12-04 00:00:00",""
"58408805","14107979","2","","2013-12-04 00:00:00",""
"59479695","14113461","2","","2013-12-22 00:00:00",""
"60129677","18439832","2","","2014-01-05 00:00:00",""
"60274717","14162208","2","","2014-01-08 00:00:00",""
"60655654","14113427","2","","2014-01-14 00:00:00",""
"61056439","14113427","2","","2014-01-21 00:00:00",""
"62089489","14113461","2","","2014-02-06 00:00:00",""
"62102239","14113461","2","","2014-02-06 00:00:00",""
"62229295","18439832","2","","2014-02-08 00:00:00",""
"63665693","14113427","2","","2014-03-02 00:00:00",""
"63665694","14113427","5","381150","2014-03-02 00:00:00",""
"64437880","14113427","2","","2014-03-13 00:00:00",""
"64576499","14113461","2","","2014-03-16 00:00:00",""
"64708687","14113427","2","","2014-03-18 00:00:00",""
"64964274","14113427","5","28381","2014-03-21 00:00:00",""
"65621543","17522369","2","","2014-04-01 00:00:00",""
"66013158","14113427","2","","2014-04-08 00:00:00",""
"66414732","14162208","2","","2014-04-15 00:00:00",""
"66414733","14113559","2","","2014-04-15 00:00:00",""
"66950127","14113461","2","","2014-04-24 00:00:00",""
"67204275","20159814","2","","2014-04-28 00:00:00",""
"67209409","14114729","5","2382629","2014-04-28 00:00:00",""
"67345783","14113427","2","","2014-04-30 00:00:00",""
"67594208","14113461","2","","2014-05-05 00:00:00",""
"69286315","20159814","2","","2014-06-03 00:00:00",""
"69675266","14113461","2","","2014-06-10 00:00:00",""
"70207936","14113461","2","","2014-06-19 00:00:00",""
"70207944","14113427","2","","2014-06-19 00:00:00",""
"70332976","14162208","2","","2014-06-21 00:00:00",""
"52060975","14121669","3","","2013-08-12 00:00:00",""
"52063672","14130068","2","","2013-08-12 00:00:00",""
"52565575","14108774","2","","2013-08-21 00:00:00",""
"52706989","14108774","2","","2013-08-23 00:00:00",""
"53483615","14108774","2","","2013-09-06 00:00:00",""
"54113056","14116498","2","","2013-09-18 00:00:00",""
"55405620","14111641","3","","2013-10-11 00:00:00",""
"56464520","14112752","2","","2013-10-30 00:00:00",""
"56602762","14107531","5","1406486","2013-11-01 00:00:00",""
"58562323","14116498","2","","2013-12-06 00:00:00",""
"59222699","14112752","2","","2013-12-17 00:00:00",""
"59882977","14119297","2","","2013-12-31 00:00:00",""
"60023862","14108774","2","","2014-01-03 00:00:00",""
"61973293","14116498","2","","2014-02-04 00:00:00",""
"62398856","16726918","2","","2014-02-11 00:00:00",""
"62922203","14108774","2","","2014-02-19 00:00:00",""
"64082685","16503127","2","","2014-03-08 00:00:00",""
"64471960","14112752","2","","2014-03-14 00:00:00",""
"65387679","14116498","2","","2014-03-28 00:00:00",""
"66318170","14108774","2","","2014-04-13 00:00:00",""
"66841278","14116498","2","","2014-04-22 00:00:00",""
"68664885","14121669","2","","2014-05-22 00:00:00",""
"68927480","14107531","2","","2014-05-27 00:00:00",""
"69444555","14116498","2","","2014-06-05 00:00:00",""
"70492623","14112752","2","","2014-06-24 00:00:00",""
"72035155","14107531","2","","2014-07-22 00:00:00",""
"72532632","14116498","2","","2014-07-31 00:00:00",""
"73189407","14107531","2","","2014-08-12 00:00:00",""
"73453201","14116498","3","","2014-08-16 00:00:00",""
"73999665","14108774","2","","2014-08-26 00:00:00",""
"74125867","14116498","2","","2014-08-28 00:00:00",""
"74814296","14108774","2","","2014-09-10 00:00:00",""
"75331840","14108774","2","","2014-09-19 00:00:00",""
"78695645","14108774","2","","2014-11-19 00:00:00",""
"79721764","14108774","2","","2014-12-08 00:00:00",""
"81399941","14116498","2","","2015-01-09 00:00:00",""
"82439915","14108774","2","","2015-01-27 00:00:00",""
"38944597","14116194","2","","2013-01-02 00:00:00",""
"38944789","14116194","2","","2013-01-02 00:00:00",""
"38945021","14116194","2","","2013-01-02 00:00:00",""
"38945022","14116194","5","188331","2013-01-02 00:00:00",""
"38945950","14116521","2","","2013-01-02 00:00:00",""
"38946026","14116521","2","","2013-01-02 00:00:00",""
"38946429","14116194","5","937822","2013-01-02 00:00:00",""
"38946430","14116194","2","","2013-01-02 00:00:00",""
"38946436","14116194","2","","2013-01-02 00:00:00",""
"38946830","14116194","2","","2013-01-02 00:00:00",""
"38947009","14116498","2","","2013-01-02 00:00:00",""
"38949783","14116521","2","","2013-01-02 00:00:00",""
"38949789","14117330","2","","2013-01-02 00:00:00",""
"39233792","14107804","2","","2013-01-07 00:00:00",""
"45122047","14108774","2","","2013-04-15 00:00:00",""
"45251140","14108774","2","","2013-04-16 00:00:00",""
"45906282","14108774","2","","2013-04-26 00:00:00",""
"46319629","14108774","2","","2013-05-04 00:00:00",""
"46321831","16348071","2","","2013-05-04 00:00:00",""
"49126767","14108774","2","","2013-06-20 00:00:00",""
"50024336","14116498","2","","2013-07-07 00:00:00",""
"51195364","14116498","2","","2013-07-27 00:00:00",""
"51568564","14108774","2","","2013-08-02 00:00:00",""
"52891368","14107531","5","734493","2013-08-27 00:00:00",""
"52891371","14107531","2","","2013-08-27 00:00:00",""
"52903405","14121669","2","","2013-08-27 00:00:00",""
"53296347","16726918","2","","2013-09-03 00:00:00",""
"54074822","14108774","2","","2013-09-18 00:00:00",""
"54079904","14108774","2","","2013-09-18 00:00:00",""
"54824876","14116498","2","","2013-10-01 00:00:00",""
"55351815","14116498","2","","2013-10-10 00:00:00",""
"57700501","14108774","2","","2013-11-21 00:00:00",""
"59203761","14108774","2","","2013-12-17 00:00:00",""
"59206002","14108774","2","","2013-12-17 00:00:00",""
"60250700","14116498","2","","2014-01-07 00:00:00",""
"60643337","14121669","2","","2014-01-14 00:00:00",""
"60903230","16503127","2","","2014-01-17 00:00:00",""
"62581697","14121669","2","","2014-02-13 00:00:00",""
"63503970","14108774","2","","2014-02-27 00:00:00",""
"65083670","16344827","3","","2014-03-24 00:00:00",""
"66489843","14108774","2","","2014-04-16 00:00:00",""
"66623630","14116498","2","","2014-04-17 00:00:00",""
"67295004","14116498","2","","2014-04-29 00:00:00",""
"68989863","14121669","2","","2014-05-28 00:00:00",""
"70696703","14107531","5","2358833","2014-06-27 00:00:00",""
"71066575","14107531","2","","2014-07-04 00:00:00",""
"71066577","14107531","5","90492","2014-07-04 00:00:00",""
"71192092","14121669","2","","2014-07-07 00:00:00",""
"71590401","14116498","2","","2014-07-14 00:00:00",""
"71719157","14116498","2","","2014-07-16 00:00:00",""
"71726098","14107804","2","","2014-07-16 00:00:00",""
"72114443","14116498","2","","2014-07-23 00:00:00",""
"73418768","14116498","2","","2014-08-15 00:00:00",""
"77679909","14108774","2","","2014-11-01 00:00:00",""
"78449608","14130068","2","","2014-11-14 00:00:00",""
"81164474","14108774","2","","2015-01-05 00:00:00",""
"81678988","14116498","2","","2015-01-14 00:00:00",""
"38942312","14115620","2","","2013-01-02 00:00:00",""
"38942319","14115620","5","264697","2013-01-02 00:00:00",""
"38942797","14115620","2","","2013-01-02 00:00:00",""
"38943208","14115902","2","","2013-01-02 00:00:00",""
"38943209","14115902","2","","2013-01-02 00:00:00",""
"38943213","14115902","2","","2013-01-02 00:00:00",""
"38943214","14115902","5","477453","2013-01-02 00:00:00",""
"38943252","14115913","2","","2013-01-02 00:00:00",""
"38943259","14115913","2","","2013-01-02 00:00:00",""
"38943266","14115913","2","","2013-01-02 00:00:00",""
"38943354","14115902","2","","2013-01-02 00:00:00",""
"38943363","14115913","2","","2013-01-02 00:00:00",""
"38943364","14115913","2","","2013-01-02 00:00:00",""
"38943421","14115913","2","","2013-01-02 00:00:00",""
"38943461","14115913","2","","2013-01-02 00:00:00",""
"38943462","14115913","2","","2013-01-02 00:00:00",""
"38943463","14115902","2","","2013-01-02 00:00:00",""
"38943467","14115902","2","","2013-01-02 00:00:00",""
"38943677","14115902","5","243557","2013-01-02 00:00:00",""
"38943679","14114741","1","","2013-01-02 00:00:00",""
"38943680","14115913","2","","2013-01-02 00:00:00",""
"38944258","14115620","3","","2013-01-02 00:00:00",""
"38945137","14115913","2","","2013-01-02 00:00:00",""
"38945400","14115902","2","","2013-01-02 00:00:00",""
"38945428","14115913","2","","2013-01-02 00:00:00",""
"38945430","14115902","5","1168661","2013-01-02 00:00:00",""
"38945708","14116420","2","","2013-01-02 00:00:00",""
"38945717","14116420","5","592323","2013-01-02 00:00:00",""
"38945747","14116420","2","","2013-01-02 00:00:00",""
"38945909","14116513","2","","2013-01-02 00:00:00",""
"38945916","14116513","2","","2013-01-02 00:00:00",""
"38945946","14116513","2","","2013-01-02 00:00:00",""
"38945949","14116420","2","","2013-01-02 00:00:00",""
"38946023","14116513","2","","2013-01-02 00:00:00",""
"38946027","14116420","5","567864","2013-01-02 00:00:00",""
"38946028","14116420","2","","2013-01-02 00:00:00",""
"38946104","14116513","2","","2013-01-02 00:00:00",""
"38946107","14116420","2","","2013-01-02 00:00:00",""
"38946378","14116513","1","","2013-01-02 00:00:00",""
"38946440","14115913","2","","2013-01-02 00:00:00",""
"38946478","14116420","2","","2013-01-02 00:00:00",""
"38947145","14115902","2","","2013-01-02 00:00:00",""
"38947154","14115913","2","","2013-01-02 00:00:00",""
"38947173","14115913","2","","2013-01-02 00:00:00",""
"38947968","14115620","5","1267263","2013-01-02 00:00:00",""
"38947969","14115620","2","","2013-01-02 00:00:00",""
"38948889","14116513","2","","2013-01-02 00:00:00",""
"38949077","14115902","2","","2013-01-02 00:00:00",""
"38949131","14116420","2","","2013-01-02 00:00:00",""
"38949152","14116513","2","","2013-01-02 00:00:00",""
"38949158","14116420","2","","2013-01-02 00:00:00",""
"38949778","14116513","2","","2013-01-02 00:00:00",""
"38949795","14116420","2","","2013-01-02 00:00:00",""
"38949860","14115902","2","","2013-01-02 00:00:00",""
"38950088","14116513","2","","2013-01-02 00:00:00",""
"38952428","14116420","2","","2013-01-02 00:00:00",""
"38952431","14116513","2","","2013-01-02 00:00:00",""
"38952812","14118242","2","","2013-01-02 00:00:00",""
"39100386","14125030","2","","2013-01-04 00:00:00",""
"46455503","16377459","2","","2013-05-07 00:00:00",""
"50659144","15820481","2","","2013-07-18 00:00:00",""
"53545437","14115620","5","863564","2013-09-08 00:00:00",""
"53545438","14115620","2","","2013-09-08 00:00:00",""
"67011107","21105833","2","","2014-04-24 00:00:00",""
"67135616","14114741","2","","2014-04-27 00:00:00",""
"67146938","21105833","2","","2014-04-27 00:00:00",""
"67423385","21105833","2","","2014-05-01 00:00:00",""
"70436302","21105833","2","","2014-06-24 00:00:00",""
"71065953","14110890","2","","2014-07-04 00:00:00",""
"71195904","17449231","2","","2014-07-07 00:00:00",""
"71330055","23713981","2","","2014-07-09 00:00:00",""
"74190509","14114741","2","","2014-08-29 00:00:00",""
"74445439","17449231","3","","2014-09-03 00:00:00",""
"75621013","14110890","5","989962","2014-09-25 00:00:00",""
"75888759","14110890","5","553773","2014-09-30 00:00:00",""
"75888760","14110890","2","","2014-09-30 00:00:00",""
"76148447","14114741","2","","2014-10-04 00:00:00",""
"79504979","14114741","2","","2014-12-03 00:00:00",""
"80262897","17449231","2","","2014-12-17 00:00:00",""
"82071288","14115620","2","","2015-01-21 00:00:00",""
"82334277","14114741","2","","2015-01-25 00:00:00",""
"82714877","14114741","2","","2015-01-31 00:00:00",""
"38913241","14107418","2","","2013-01-01 00:00:00",""
"38913996","14107418","2","","2013-01-01 00:00:00",""
"39055189","14114738","5","57954","2013-01-03 00:00:00",""
"39055190","14114738","2","","2013-01-03 00:00:00",""
"39145585","14112515","2","","2013-01-05 00:00:00",""
"39145607","14115406","2","","2013-01-05 00:00:00",""
"39145611","14112533","2","","2013-01-05 00:00:00",""
"39156576","14112515","3","","2013-01-05 00:00:00",""
"46508040","14112515","2","","2013-05-07 00:00:00",""
"48772964","14114419","2","","2013-06-14 00:00:00",""
"49173067","16198496","2","","2013-06-21 00:00:00",""
"50340582","14114419","2","","2013-07-12 00:00:00",""
"50473164","14280543","2","","2013-07-15 00:00:00",""
"50992345","14114419","2","","2013-07-24 00:00:00",""
"51135226","14114419","2","","2013-07-26 00:00:00",""
"52150896","14120721","2","","2013-08-13 00:00:00",""
"55896671","14114419","2","","2013-10-21 00:00:00",""
"58906650","14114419","2","","2013-12-12 00:00:00",""
"59182314","16198496","2","","2013-12-17 00:00:00",""
"60059061","14280543","2","","2014-01-04 00:00:00",""
"60717522","14114419","2","","2014-01-15 00:00:00",""
"61244519","14114419","2","","2014-01-23 00:00:00",""
"64905868","14114419","2","","2014-03-21 00:00:00",""
"66195762","14114419","2","","2014-04-10 00:00:00",""
"66989394","14114419","2","","2014-04-24 00:00:00",""
"70150467","14114419","2","","2014-06-18 00:00:00",""
"70152800","14114419","2","","2014-06-18 00:00:00",""
"70522072","14114419","2","","2014-06-25 00:00:00",""
"71831129","14114419","2","","2014-07-18 00:00:00",""
"71963506","14120721","2","","2014-07-21 00:00:00",""
"74145127","14120721","2","","2014-08-29 00:00:00",""
"74286331","14114419","2","","2014-09-01 00:00:00",""
"75045982","14114419","2","","2014-09-15 00:00:00",""
"76177947","14114419","2","","2014-10-05 00:00:00",""
"76824569","14120721","2","","2014-10-16 00:00:00",""
"77733430","14114419","2","","2014-11-02 00:00:00",""
"79221587","14114419","2","","2014-11-28 00:00:00",""
"80666890","14120721","2","","2014-12-24 00:00:00",""
"80918273","14107418","2","","2014-12-30 00:00:00",""
"38921322","14107418","2","","2013-01-01 00:00:00",""
"38927503","14111679","2","","2013-01-01 00:00:00",""
"38927510","14111679","2","","2013-01-01 00:00:00",""
"38927511","14111679","2","","2013-01-01 00:00:00",""
"38927574","14111679","2","","2013-01-01 00:00:00",""
"38927747","14111679","2","","2013-01-01 00:00:00",""
"38927810","14111679","5","1243996","2013-01-01 00:00:00",""
"38928110","14111679","2","","2013-01-01 00:00:00",""
"38928155","14111679","5","772000","2013-01-01 00:00:00",""
"38928156","14111679","2","","2013-01-01 00:00:00",""
"38928217","14111679","2","","2013-01-01 00:00:00",""
"38928267","14111679","2","","2013-01-01 00:00:00",""
"38928312","14111679","5","1094597","2013-01-01 00:00:00",""
"38928390","14111679","5","776084","2013-01-01 00:00:00",""
"38929802","14111679","2","","2013-01-01 00:00:00",""
"38930089","14111679","2","","2013-01-01 00:00:00",""
"38930481","14112515","2","","2013-01-01 00:00:00",""
"38930509","14112515","2","","2013-01-01 00:00:00",""
"38930511","14112515","2","","2013-01-01 00:00:00",""
"38930513","14112515","2","","2013-01-01 00:00:00",""
"38930567","14112515","3","","2013-01-01 00:00:00",""
"38930576","14112515","2","","2013-01-01 00:00:00",""
"38930597","14112533","2","","2013-01-01 00:00:00",""
"38930602","14112515","2","","2013-01-01 00:00:00",""
"38930606","14112515","2","","2013-01-01 00:00:00",""
"38930676","14112515","2","","2013-01-01 00:00:00",""
"38930848","14112533","2","","2013-01-01 00:00:00",""
"38931651","14111679","2","","2013-01-01 00:00:00",""
"38934314","14111679","2","","2013-01-01 00:00:00",""
"38934483","14112515","2","","2013-01-01 00:00:00",""
"38935571","14112515","2","","2013-01-01 00:00:00",""
"38935848","14111679","2","","2013-01-01 00:00:00",""
"39206781","14112515","2","","2013-01-07 00:00:00",""
"39987285","14112515","3","","2013-01-20 00:00:00",""
"39987328","14112515","2","","2013-01-20 00:00:00",""
"39987366","14112515","5","1450967","2013-01-20 00:00:00",""
"39987790","14120721","2","","2013-01-20 00:00:00",""
"40513500","14280543","2","","2013-01-29 00:00:00",""
"43204016","14114738","2","","2013-03-14 00:00:00",""
"43204019","14114738","5","545637","2013-03-14 00:00:00",""
"44013425","14120721","2","","2013-03-27 00:00:00",""
"44290784","14112515","2","","2013-04-01 00:00:00",""
"46844036","14114419","2","","2013-05-13 00:00:00",""
"47375302","14114419","2","","2013-05-22 00:00:00",""
"48974332","14114419","2","","2013-06-18 00:00:00",""
"51030013","16198496","2","","2013-07-24 00:00:00",""
"53276638","14120721","2","","2013-09-03 00:00:00",""
"53668834","14114419","2","","2013-09-10 00:00:00",""
"60353910","14120721","2","","2014-01-09 00:00:00",""
"63633481","14114419","2","","2014-03-01 00:00:00",""
"65199770","14114419","2","","2014-03-26 00:00:00",""
"65569124","14114419","2","","2014-04-01 00:00:00",""
"67398102","14114419","2","","2014-05-01 00:00:00",""
"67541356","14114419","2","","2014-05-04 00:00:00",""
"67669621","16198496","2","","2014-05-06 00:00:00",""
"68462431","14114419","2","","2014-05-20 00:00:00",""
"69084863","14112515","5","2260924","2014-05-30 00:00:00",""
"69084867","14112515","2","","2014-05-30 00:00:00",""
"69854018","14114419","2","","2014-06-12 00:00:00",""
"71799798","14114419","2","","2014-07-17 00:00:00",""
"71799818","14114419","2","","2014-07-17 00:00:00",""
"71928757","14114419","2","","2014-07-20 00:00:00",""
"72465362","16198496","2","","2014-07-30 00:00:00",""
"72712078","14280543","2","","2014-08-03 00:00:00",""
"72835696","14116460","3","","2014-08-05 00:00:00",""
"73495106","14120721","2","","2014-08-18 00:00:00",""
"73864852","14114419","2","","2014-08-24 00:00:00",""
"77761861","14114419","2","","2014-11-03 00:00:00",""
"78537834","14114419","2","","2014-11-17 00:00:00",""
"80066193","14114419","2","","2014-12-13 00:00:00",""
"81763180","14114419","2","","2015-01-15 00:00:00",""
"38974256","14112515","2","","2013-01-02 00:00:00",""
"39528382","14112515","2","","2013-01-12 00:00:00",""
"41984959","14114419","2","","2013-02-24 00:00:00",""
"42113072","14280543","2","","2013-02-26 00:00:00",""
"47806302","14114419","2","","2013-05-29 00:00:00",""
"48885776","14114738","2","","2013-06-17 00:00:00",""
"49787354","14114419","2","","2013-07-02 00:00:00",""
"51104148","14114419","2","","2013-07-25 00:00:00",""
"52422345","16198496","2","","2013-08-19 00:00:00",""
"55449750","14114419","2","","2013-10-12 00:00:00",""
"55591008","14114419","2","","2013-10-15 00:00:00",""
"55992496","14114419","3","","2013-10-22 00:00:00",""
"56232913","14114419","2","","2013-10-26 00:00:00",""
"57322523","14112515","2","","2013-11-14 00:00:00",""
"57324439","19931428","2","","2013-11-14 00:00:00",""
"57730888","14120721","2","","2013-11-21 00:00:00",""
"58139931","14114419","16","","2013-11-28 00:00:00",""
"59025017","14114419","2","","2013-12-14 00:00:00",""
"61952958","14280543","2","","2014-02-04 00:00:00",""
"62211960","14112515","2","","2014-02-07 00:00:00",""
"62776061","14114419","2","","2014-02-17 00:00:00",""
"64782008","14114419","2","","2014-03-19 00:00:00",""
"68875224","14280543","2","","2014-05-27 00:00:00",""
"69142874","14114419","2","","2014-05-31 00:00:00",""
"70578519","14114419","2","","2014-06-26 00:00:00",""
"71145784","14114419","2","","2014-07-07 00:00:00",""
"71551993","14114419","2","","2014-07-14 00:00:00",""
"72621170","14114419","2","","2014-08-01 00:00:00",""
"74292093","14120721","2","","2014-09-01 00:00:00",""
"76403920","14114419","2","","2014-10-09 00:00:00",""
"78082117","14114738","2","","2014-11-08 00:00:00",""
"78353881","14114419","2","","2014-11-13 00:00:00",""
"79274820","14112515","2","","2014-11-30 00:00:00",""
"82497882","19931428","2","","2015-01-28 00:00:00",""
"82508511","14116460","2","","2015-01-28 00:00:00",""
"39022582","14107418","2","","2013-01-03 00:00:00",""
"39161432","14112533","2","","2013-01-06 00:00:00",""
"42879869","14114738","2","","2013-03-10 00:00:00",""
"44229631","14114738","2","","2013-03-31 00:00:00",""
"47061830","14114419","2","","2013-05-16 00:00:00",""
"55918904","14114419","2","","2013-10-21 00:00:00",""
"56968843","14120721","2","","2013-11-08 00:00:00",""
"58284763","14114419","2","","2013-12-02 00:00:00",""
"63917992","14120721","2","","2014-03-06 00:00:00",""
"64829934","14114419","2","","2014-03-20 00:00:00",""
"64958846","16198496","2","","2014-03-21 00:00:00",""
"56833992","14119294","2","","2013-11-06 00:00:00",""
"57103535","14113278","5","345182","2013-11-11 00:00:00",""
"57103541","14113278","2","","2013-11-11 00:00:00",""
"57238414","16899789","2","","2013-11-13 00:00:00",""
"57890218","14109927","2","","2013-11-25 00:00:00",""
"58930408","14113278","5","1372543","2013-12-12 00:00:00",""
"59873136","20803639","3","","2013-12-31 00:00:00",""
"60933086","20803639","2","","2014-01-18 00:00:00",""
"62229236","14109166","2","","2014-02-08 00:00:00",""
"62738800","14109927","2","","2014-02-17 00:00:00",""
"66148278","14109927","5","2141073","2014-04-10 00:00:00",""
"66671535","16899789","2","","2014-04-18 00:00:00",""
"67734543","14119294","2","","2014-05-07 00:00:00",""
"67860806","14115375","2","","2014-05-09 00:00:00",""
"68630677","14113278","2","","2014-05-22 00:00:00",""
"68883116","14113278","2","","2014-05-27 00:00:00",""
"69676347","14115375","2","","2014-06-10 00:00:00",""
"69810388","14113278","2","","2014-06-12 00:00:00",""
"71495191","16445213","2","","2014-07-12 00:00:00",""
"73703053","20803639","2","","2014-08-21 00:00:00",""
"75504175","14113278","5","836640","2014-09-23 00:00:00",""
"75504177","14113278","2","","2014-09-23 00:00:00",""
"75509491","14113278","2","","2014-09-23 00:00:00",""
"75509492","14113278","5","280109","2014-09-23 00:00:00",""
"76168399","14113278","2","","2014-10-05 00:00:00",""
"79132215","20803639","2","","2014-11-27 00:00:00",""
"82355032","20803639","2","","2015-01-26 00:00:00",""
"42298790","14114450","2","","2013-02-28 00:00:00",""
"42298794","14113278","2","","2013-02-28 00:00:00",""
"45941352","14113278","2","","2013-04-27 00:00:00",""
"45941353","14113278","5","1761195","2013-04-27 00:00:00",""
"46218422","14120223","8","153285","2013-05-02 00:00:00","500"
"46218865","14120223","2","","2013-05-02 00:00:00",""
"46220414","14120223","2","","2013-05-02 00:00:00",""
"46493443","14120223","2","","2013-05-07 00:00:00",""
"48595333","14119294","2","","2013-06-11 00:00:00",""
"54487974","14113278","2","","2013-09-25 00:00:00",""
"58715762","14115375","2","","2013-12-09 00:00:00",""
"58715763","14115375","5","525179","2013-12-09 00:00:00",""
"59395546","14119294","2","","2013-12-20 00:00:00",""
"59526815","14115375","2","","2013-12-23 00:00:00",""
"60897826","14109927","2","","2014-01-17 00:00:00",""
"60897832","14109927","5","1469203","2014-01-17 00:00:00",""
"61481063","14115375","5","1038250","2014-01-27 00:00:00",""
"63322499","14119294","2","","2014-02-25 00:00:00",""
"63611365","14109166","2","","2014-03-01 00:00:00",""
"66687918","14113278","2","","2014-04-19 00:00:00",""
"68285422","14109166","2","","2014-05-16 00:00:00",""
"68552655","14108098","2","","2014-05-21 00:00:00",""
"69339404","14109166","2","","2014-06-04 00:00:00",""
"70130399","16445213","2","","2014-06-18 00:00:00",""
"71082756","14115375","2","","2014-07-05 00:00:00",""
"72440349","14108098","2","","2014-07-29 00:00:00",""
"72710790","16899789","2","","2014-08-03 00:00:00",""
"72974412","14115375","2","","2014-08-07 00:00:00",""
"73776958","20803639","2","","2014-08-22 00:00:00",""
"73907580","14119294","2","","2014-08-25 00:00:00",""
"78797377","14119294","2","","2014-11-20 00:00:00",""
"42618604","14259396","2","","2013-03-06 00:00:00",""
"46528944","14120223","2","","2013-05-08 00:00:00",""
"46665823","14120223","2","","2013-05-10 00:00:00",""
"48135220","16899789","2","","2013-06-04 00:00:00",""
"48679056","14119294","2","","2013-06-13 00:00:00",""
"58073183","14113278","5","671229","2013-11-27 00:00:00",""
"58073185","14113278","2","","2013-11-27 00:00:00",""
"59637962","14109166","3","","2013-12-25 00:00:00",""
"60045428","14113278","2","","2014-01-03 00:00:00",""
"64187535","16899789","2","","2014-03-10 00:00:00",""
"65375861","14119294","2","","2014-03-28 00:00:00",""
"65504429","14113278","5","619869","2014-03-31 00:00:00",""
"66532624","14119294","2","","2014-04-16 00:00:00",""
"67586265","20803639","2","","2014-05-05 00:00:00",""
"67849274","14115375","5","2077475","2014-05-09 00:00:00",""
"70619594","14113278","2","","2014-06-26 00:00:00",""
"79063683","14113278","5","1817185","2014-11-25 00:00:00",""
"79063685","14113278","2","","2014-11-25 00:00:00",""
"79309480","14115375","2","","2014-12-01 00:00:00",""
"38955225","14119294","2","","2013-01-02 00:00:00",""
"38955450","14119294","2","","2013-01-02 00:00:00",""
"38955603","14119294","2","","2013-01-02 00:00:00",""
"38955893","14119294","1","","2013-01-02 00:00:00",""
"38957787","14119887","2","","2013-01-02 00:00:00",""
"38958640","14120223","3","","2013-01-02 00:00:00",""
"38958719","14120223","2","","2013-01-02 00:00:00",""
"38958820","14119887","2","","2013-01-02 00:00:00",""
"38959015","14120223","2","","2013-01-02 00:00:00",""
"38966122","14114725","2","","2013-01-02 00:00:00",""
"39629330","14119887","2","","2013-01-14 00:00:00",""
"40193604","14114725","2","","2013-01-23 00:00:00",""
"47092463","14113278","2","","2013-05-17 00:00:00",""
"47357810","14115375","2","","2013-05-22 00:00:00",""
"52184623","14113278","2","","2013-08-14 00:00:00",""
"54113447","16899789","2","","2013-09-18 00:00:00",""
"57390576","16899789","2","","2013-11-15 00:00:00",""
"57511453","14109927","2","","2013-11-18 00:00:00",""
"59882956","14119294","2","","2013-12-31 00:00:00",""
"60289185","14115375","5","2019689","2014-01-08 00:00:00",""
"60937431","14113278","2","","2014-01-18 00:00:00",""
"60937432","14113278","5","399759","2014-01-18 00:00:00",""
"62110071","14119294","2","","2014-02-06 00:00:00",""
"62522206","14109927","5","1634846","2014-02-13 00:00:00",""
"65387253","16899789","2","","2014-03-28 00:00:00",""
"65400293","14113278","2","","2014-03-28 00:00:00",""
"66843982","14109166","2","","2014-04-22 00:00:00",""
"70077927","14109166","3","","2014-06-17 00:00:00",""
"74943272","14113278","5","973543","2014-09-12 00:00:00",""
"75716759","14109927","5","1847187","2014-09-26 00:00:00",""
"76627298","14113596","2","","2014-10-13 00:00:00",""
"76770038","14113278","5","2672526","2014-10-16 00:00:00",""
"77781405","16445213","2","","2014-11-03 00:00:00",""
"78177611","14109927","2","","2014-11-10 00:00:00",""
