Id,PostId,Score,Text,CreationDate,UserDisplayName,UserId
"20554012","14154890","3","for me in the Rakefile I have `require 'rake'` not 'rake/rdoctask'... how do I fix this?  When I replace 'rake' with 'rdoc/task' I have the error now that `no such file to load -- rdoc/task`","2013-02-04 23:55:47","","173909"
"20655564","14109187","0","Since at some point the bitmap needs to be drawn at a different size than whatever you're starting with, which is resizing, I don't think I'd consider resizing it by hand to be a work-around / hack.  It's just low-level.  Either you do it, or a library does it.","2013-02-07 18:15:25","","16295"
"20659558","14109187","0","This is incorrect since it uses more memory than you need. When you create a new ,scaled bitmap , you get to have 2 bitmaps at the same time . Instead , if you already have the bitmap , you would simply draw what you need by sampling only what you need . Since the drawable already does some special drawing , why not having this one too ? It might even be possible to use the GPU for this task . Another thing is that if you have the image files , you won't be able to use WRAP_CONTENT since you want to set the size by yourself.","2013-02-07 20:31:18","","878126"
"20711728","14117898","1","ng-model is also useful even if you don't need $viewValue or $modelValue.  It is useful even if you only want the data-binding features of ng-model, like @kolrie's example.","2013-02-09 20:02:48","","215945"
"20712903","14639815","0","Thanks, @Lokerim. In particular, the useful bit was `Page.RegisterAsyncTask`, which apparently allows my ASP.NET custom controls to do any sort of async operation, even though ASP.NET doesn't let me use ""async void Page_Load"" in my custom control. Thanks!","2013-02-09 21:23:41","","46926"
"20722028","14185426","0","Im having similar problem. the code work on galaxy s3 with 4.1.2 but not working in galaxy note 2 with 4.1.1. Any ideas?","2013-02-10 11:08:00","","863701"
"20816873","14280543","0","Thanks. It saved my ass too.","2013-02-13 11:44:46","","979772"
"20910579","14116498","14","+1, but I'm not sure I agree with the statement ""ng-model is to link existing HTML elements with a value in the scope.""  The two `contenteditable` directive examples in the Angular docs -- [forms page](http://docs.angularjs.org/guide/forms), [NgModelController page](http://docs.angularjs.org/api/ng.directive:ngModel.NgModelController) -- both use ng-model.  And the ngModelController page says that this controller is ""meant to be extended by other directives.""","2013-02-16 03:59:42","","215945"
"20977941","14487079","0","This worked, but instead uninstalling 10.0.3 I run `bundle exec rake db:migrate` and it execute the task with the 0.8.7 version of the gem","2013-02-18 22:11:02","","555938"
"21148623","14109187","0","See my implementation here: [RoundedImageView](https://github.com/makeramen/RoundedImageView) where I address many of these issues","2013-02-22 20:36:04","","477676"
"21311475","14115349","6","@ZameerManji You can still use homebrew clang if you invoke it like this `$ clang++ -std=c++11 -stdlib=libc++ -o test1 test1.cc -I /usr/lib/c++/v1/ -L /usr/lib/c++/v1/`","2013-02-28 15:31:28","","492747"
"21371158","14109187","0","@makeramen this website contain a huge memory leak problem, plus it doesn't support setting an image resource id.","2013-03-02 09:57:03","","878126"
"21516736","14107531","0","Hi, do you happen to have a good resource on how to learn how to implement infinite scroll in angular? Also, did the scroll position stuff work out well?","2013-03-06 19:28:52","","45767"
"21521327","14107531","0","I just found this too
https://groups.google.com/forum/?fromgroups=#!topic/angular/E4xIDsjIm_k","2013-03-06 21:45:39","","45767"
"21985447","14116215","5","Another thing to point out is the fact that with Clojure you have a choice: if the performance is not a problem, then you can write your code using lazy sequences and all the high-level features you like, making your code more readable and possibly much more compact. If, however, you need the performance, then you can always go the other way and still get good results...","2013-03-20 11:37:34","","2030468"
"22104482","14974234","6","This was already disabled for me and I still had the problem.  It was fixed for me by following this post...   http://stackoverflow.com/q/13765122/1246574","2013-03-23 17:24:01","","1246574"
"22149436","14280543","0","I removed the old versions of rails and rake that were installed via APT. These were causing a collision against the versions installed using gem... 
Now all seems to be working a lot more smoothly!","2013-03-25 13:44:29","","177762"
"22313863","14111021","3","This is all well and good until a property of your domain object needs to be hydrated by data that is not stored in your database; or you need to drop down in to a technology that is more performant than your bloated ORM.  OOPS!  An ORM is simply NOT a replacement for a repository, it is an implementation detail of one.","2013-03-29 20:43:51","","557435"
"22408927","14125030","0","The BX instruction (and BLX) uses the bottom bit of the address to encode the target mode.  Since thumb is always 2 or 4 byte aligned (thumb/thumb2) and arm is always 4 byte aligned the lsbit is a dont care, so they choose to use that bit to mode switch (for the architectures that have both, not cortex-m).  The BX instruction strips the bit and the pc has the lsbit clean, it is just the execution that uses it.  Likewise a bl from thumb mode will add that bit to the lr so that the bx lr at the end of the called function works","2013-04-02 13:52:22","","16007"
"22415224","14125030","0","Not just BX; in this case it's function pointers that have the bottom bit set.","2013-04-02 16:38:29","","1057909"
"22806707","15980424","0","I wasn't using jarred code at all. Perhaps also you are using a newer version of clojure where perf has gotten better? Always good to hear things are heading in a better direction.","2013-04-14 02:32:45","","1054469"
"22827203","14108774","0","I don't pretend to know more than the creator of ST himself but you could just close the files (middle mouse click or ctrl+w) where you don't need the changes done and then click replace. Afterwards you can use Ctrl+Shift+t to reopen the closed files.

You could also ""add a exclude filter"" clicking the button in the middle (the ellipsis) and write down the files where you don't want replacements.","2013-04-15 02:07:11","","800817"
"23357038","14111677","5","These exceptions occur on any android emulator image that I have tried  no matter how it is started (command line, Idea, Eclipse). The images I tried exhibit this problem even without any additional applications installed (that is clean images straight from SDK). And I think that you should not close question just because this problem does not affect you.","2013-05-01 03:58:14","","117220"
"23423256","16344827","0","Maybe. Optimizing out the virtual function calls would be another obvious optimization, under such conditions.","2013-05-03 01:47:03","","153285"
"23438865","16344827","0","@Potatoswatter: Yes, of course. I was, however, explicitly targeting the need for allocation optimization.","2013-05-03 13:16:09","","140719"
"23470498","14120223","0","`placement delete` doesn't even make sense. What would it do? Wouldn't it just call the destructor, which you can already do manually?!","2013-05-04 18:17:50","","541686"
"23476578","14120223","0","@Mehrdad ""Placement"" just refers to the syntax with parens, not specifically to specifying the memory address. So placement delete is just ""undo"" for a particular placement new overload. It's only used if an exception is thrown from the constructor in a placement new expression.","2013-05-05 02:47:26","","153285"
"23476773","14120223","0","@Potatoswatter: I don't get it -- what would this hypothetical ""placement delete"" operator do, aside from calling the destructor?","2013-05-05 03:12:12","","541686"
"23476945","14120223","0","@Mehrdad You seem confused. The *function* `operator delete( void *p, std::size_t s, something_else )` is an actual language feature, not hypothetical, which frees memory allocated by `operator new( std::size_t s, something_else )`. The proposed hypothetical *expression* `delete (something_else) ptr` in the linked Q would provide access to that function under a lookup rule similar to a regular `delete ptr` expression. My answer explains why that's complicated. Completely outside the scope of this Q, so pls discuss over there.","2013-05-05 03:30:07","","153285"
"23532923","16377459","0","How did you handle `delete`? The OP asks if you need a specialized `delete` method to go with the specialized `new` method.","2013-05-07 07:21:29","","712765"
"23543851","16348071","1","+1 for legwork and multiple reasons.  I've considered this for object pooling, but we ended up hanging that off the global op new overload.","2013-05-07 13:01:26","","80074"
"23544009","16377459","0","It's been a while since we used this on class hierarchies rather than big singleton-esque managers with no virtuals, but in those Object cases it was a simple member overload and the delete was called by parent in scenegraph.  The root of the Object type hierarchy had a virtual destructor in that case.  Despite distaste for our monolithic object base and scenegraph, it worked well for those cases.","2013-05-07 13:06:22","","80074"
"23627957","14974123","0","This worked for me, thanks","2013-05-09 18:28:46","","1531769"
"24101358","14116498","1","@Mark - You're right, I've edited the answer a bit.","2013-05-24 13:16:11","","295797"
"24102857","16731477","0","I assume those are JPG tiles in slippy EGPS3857 format right? since I am using leaflet and doing raster ovelays I had to go with PNG. also check out my demo of using PouchDB (which uses IDB underneath). http://stackoverflow.com/questions/16721312/using-pouchdb-as-an-offline-raster-map-cache","2013-05-24 13:55:10","","959460"
"24103031","16731477","0","Oh yes, you are caching on the fly, but do you know where I can go to get a pre-built OSM map (world wide) down to zoom 10 or 11 or 12? We would keep this on our offline server.","2013-05-24 13:59:42","","959460"
"24109173","14113427","0","http://stackoverflow.com/questions/10762859/brew-update-the-following-untracked-working-tree-files-would-be-overwritten-by","2013-05-24 16:53:03","","1040889"
"24121225","16731477","0","No, used `PNG` with default projection (EGPS:3857) but no matter `JPEG` or `PNG` because it used by `img` tag or `canvas`. With my example you can just preload tiles if you know tiles keys (`storage.add('x_y_z', 'data:image/png;base64,...')` for each stored tiles), but you always can get them if know just bounds (polygon) and zooms.","2013-05-25 05:42:46","","880326"
"24170984","16731477","0","I want to make sure we don't have a language problem. Do you any place that we can get a world-wide OSM set of slippy tiles (PNG or JPG) to zoom level 10?","2013-05-27 14:53:33","","959460"
"24186157","16731477","0","You can get tiles form `tile.osm.org` (mapnik renderer). For example `http://tile.openstreetmap.org/10/590/329.png` (`zoom`/`x`/`y`.png). This tiles have `Access-Control-Allow-Origin: *` header so you can get them by ajax or get data uri (base64) by canvas. You already can download tiles with your `manifest.json` `{id: 0-0-0}`, but you must sure that have right `zoom`, `x`, `y` sequence.","2013-05-28 05:48:15","","880326"
"24207566","14109079","0","Were you able to solve the problem?","2013-05-28 16:42:37","","668650"
"24225664","14109079","0","yes! @KevinRave","2013-05-29 07:09:14","","1070732"
"24244343","14109079","0","Thanks, I was able figure on my end. Thanks for the response! :-)","2013-05-29 15:32:23","","668650"
"24309668","14154890","0","I still got the error cannot load such file -- tasks/rails. Can you please help me giridharbandi ?","2013-05-31 11:20:03","","442117"
"24350878","14245913","0","The profiles tag is improperly closed in your XML snippet.","2013-06-02 02:12:25","","10433"
"24393899","14245913","1","I fixed the code snippet now @AndrewSwan","2013-06-03 18:18:05","","136445"
"24417134","16899789","0","I updated the plunker with all three scope possibilities and for child elements of the template or the root element of the template.","2013-06-04 11:06:23","","124416"
"24815637","14154890","2","Instead of `rdoc/task` also try `rake/task`. It worked for my project (ruby 1.8.7)","2013-06-17 10:33:54","","1694362"
"24920040","16198496","0","Exactly the one that I was looking for. Thank you.","2013-06-20 02:17:44","","729454"
"24982400","14108774","5","If you put `<project>` in the ""Where"" field, it'll search recursively through all of the folders and files in the currently open project. You can also type in a relative path (e.g., `search/for/things/here/` and it will only search through that folder, recursively, relative to your project's root. Very handy.","2013-06-21 17:12:58","","133479"
"25198181","14974123","2","me too! the --jsonArray parameter made all the difference. Shame it can't detect just a json array.","2013-06-28 11:14:15","","1707154"
"25350382","17449069","0","Persistence entities (your POCOs) are NOT business/domain entities. And  repository's purpose is to decouple business (ar any) layer from the persistence.","2013-07-03 13:34:18","","1017868"
"25351794","17449231","0","And in doing so couple your application(s) to EF. MS will like it, but should the management decide to, for example, buy a commercial ORM the developers will be in a tight spot. And yes, no unit testing. Minor problem.","2013-07-03 14:06:12","","1144090"
"25351872","17449069","0","I fail to see the coupling. Somewhat agree on the POCO part, but don't care. Nothing to stop you from having 'genuine' POCOs and still use this approach.","2013-07-03 14:08:01","","1144090"
"25390381","17449231","0","+1 that really kills unit tests","2013-07-04 14:11:56","","66372"
"25478381","17449231","2","Not exposing IQueryable leads to limited search, and people end up creating more Get methods for different type of queries, and eventually it makes repository more complex.","2013-07-08 08:28:07","","85597"
"25490796","17449231","0","@Akash: I do not agree. Too many queries typically means that your repository is responsible of different entites (but you treat them as a god entity). Break up the entities after different use cases and do the same with the repository.","2013-07-08 14:37:26","","70386"
"25492081","17449231","0","@jgauffin, For single entity type with 20+ fields, how will you design query method to support any permutation combination? You dont want to limit search only by name, what about searching with navigation properties, list all orders with item with specific price code, 3 level of navigation property search. The whole reason IQueryable was invented was to be able to compose any combination of search against database. Everything looks great in theory, but user's need wins above theory.","2013-07-08 15:10:23","","85597"
"25498565","17449231","0","@AkashKava; I moved my comments into the answer.","2013-07-08 18:26:06","","70386"
"25500739","17449231","0","@jgauffin, You want to break 20+ fields down into other entities? To satisfy whom? President? forget that, ListCustomerByName, ListCustomerByPhone, ListCustomerByNameAndPhone, ListCustomerByNameOrPhone, with just two fields, how may combination your ideal repository must have with 5 fields? Don't tell me you want to invent unit testable new query composer(specification pattern) that what exactly Linq expressions are. Take a look at my answer, it has simple JSON query translator as well.","2013-07-08 19:38:10","","85597"
"25502730","17449231","1","you have not addressed the core issue at all: Exposing IQueryable through a repository is not a complete abstraction.","2013-07-08 20:44:29","","70386"
"25543945","14108774","2","For this where field to come up by default with search and replace (ctrl+H) I added this to my user keybindings:

`{ ""keys"": [""ctrl+h""], ""command"": ""show_panel"", ""args"": {""panel"": ""find_in_files""} }`","2013-07-09 22:00:51","","310394"
"25728240","14117121","0","You say that ""all objects that are: `const`, literal types and [initialized by a constant expression]"" can be used in constant expressions. That's not correct; only objects of integral or enumeration type have this behavior, not arbitrary literal types.","2013-07-15 21:10:41","","1041090"
"25732548","14117121","0","@RichardSmith Interesting. I wasn't aware of this. Does the Standard actually say this anywhere? (Also, GCC does not seem to enforce this; I tried with `float` and with a literal class. Clang enforces it for `float` but not for the class.)","2013-07-16 00:58:25","","777186"
"25826274","14109906","0","@kaigoh: Next time you come online, please review your question here and add additional information what happened since then. Also please review the comments and answers and provide some feedback for them. Thank you.","2013-07-18 09:13:55","","367456"
"25870545","14109187","0","fwiw I solved a similar problem by masking over the original bitmap ([Android XML rounded clipped corners](http://stackoverflow.com/a/8313096/383414)).","2013-07-19 11:09:00","","383414"
"25875290","14109187","0","@RichardLeMesurier this isn't always the best solution, as the surrounding background might be different . it's a trick in case they are the same... good trick, but still...","2013-07-19 13:22:52","","878126"
"25875335","17743713","0","what are the advantages and disadvantes of each of those methods? the third one is obviously both slow and use more memory , but what about the others? which one do you recommend?","2013-07-19 13:24:01","","878126"
"25877834","17743713","0","If you want the bitmap to stretch to the size of the view, some implementation similar to the last is pretty much the only way to go while using a `BitmapShader`. The first will restrict the size of the view itself, while the second will only paint the shader in the top left corner of the view.","2013-07-19 14:25:28","","154306"
"25889250","17743713","0","well, what if i want it to behave like a normal imageView, only just that it will make the image itself to have rounded corners?","2013-07-19 20:00:59","","878126"
"25907366","14117121","1","@jogojapan See 5.19/2: ""an lvalue-to-rvalue conversion unless it is applied to [...]"". Clang should enforce this correctly; please file bugs if you find otherwise.","2013-07-20 17:40:38","","1041090"
"25910271","14109187","0","Agreed. It was a quick and dirty hack for a client that said ""make it look like the iPhone app..."" My favorite request, right. Just included it as a comment cos this site is getting too fragmented these days IMHO.","2013-07-20 20:29:10","","383414"
"25910639","14109187","0","yes, i'm also quite tired of this ""make it look like the iPhone app"" request. i keep telling people that it's not an iphone, and there are already guidelines for android, but nobody listens...","2013-07-20 20:53:14","","878126"
"25915477","14117121","0","@RichardSmith Thank you. You are right. I've corrected this, and I will look into bug reports.","2013-07-21 05:18:19","","777186"
"26042285","14114419","0","The first line should have a space as the first parameter. Right now it is just an empty string. Corrected here: $string = str_replace(' ', '-', $string);","2013-07-24 17:34:05","","497681"
"26074759","14107979","0","@iPatel: I want to apply the blur effect at a certain part of the image without cropping it. I tried that with this code* . But it crops the image at a certain part and then to the cropped part alone, it applies the blur effect. I don't want to crop the image. I just want to apply the blur effect to a certain part of the image without cropping it.

Code* - http://pastie.org/8174308","2013-07-25 13:53:17","","1746194"
"26094921","14117121","0","@RichardSmith In case you are interested, I've filed this bug report for GCC: http://gcc.gnu.org/bugzilla/show_bug.cgi?id=57979 (For Clang it seems you were right; I couldn't reproduce any bug when I tried yesterday).","2013-07-26 01:11:03","","777186"
"26201116","14110096","2","I'm unclear as to why this solution is consistent with Angular's documentation. The docs state that you need to set a cookie but you appear to be setting the header manually.","2013-07-29 18:59:59","","1005844"
"26219406","17449231","1","Having a query object which contains all the needed infrastructure to be executed in and of itself is the way to go imo. You give it the fields which are the search terms and it returns a list of results. Internal to the QO you can do whatever you want. And it is an interface, so easily tested. See my post above. It is the best.","2013-07-30 09:05:28","","1144090"
"26356366","14114729","1","I do not think this is quite a duplicate. This is a more generic question and people are more likely to search for this question than others due to the wording, as evidenced by the answer's upvotes.","2013-08-02 15:41:55","","197663"
"26357203","14114729","0","Even closed, the flag as a duplicate will direct readers to an answer.","2013-08-02 16:04:42","","1448212"
"26357204","14114729","0","Perhaps, but the approach is the same.","2013-08-02 16:04:43","","175201"
"26498656","14113278","0","It seems that Lawnchair indeed supports Blob, at least in Firefox. It doesn't work in Chrome due to that it's not implemented yet (issue for this https://code.google.com/p/chromium/issues/detail?id=108012)","2013-08-07 11:14:29","","329782"
"26544495","14113278","0","Are you sure these are not just Base64, I still have an open issue in the github about blob support: https://github.com/brianleroux/lawnchair/issues/141","2013-08-08 13:50:52","","959460"
"26544521","14113278","0","Right now I am using PouchDB, which has a shim for Chrome.","2013-08-08 13:51:22","","959460"
"26673750","14130068","0","@pad - it's now published at https://github.com/kbattocchi/ILBuilder.  Sorry for the delay.","2013-08-13 03:41:10","","82959"
"26763347","17522369","0","The ideas are in Entity REST SDK are very useful!","2013-08-15 11:27:40","","511012"
"27054365","14115349","0","+1 saved me! I'm using Clang 3.3 on OSX. Strange why it would not enable by default?","2013-08-24 08:41:30","","128028"
"27057440","15395445","0","Had similar issue to the original question but with different conflicting files. Just resetting was sufficient to let me update and resolve the issue.","2013-08-24 12:26:49","","466871"
"27339492","17449231","0","I find myself agreeing with Akash here.  How exactly do you break a GOD entity down?  We have some reasonably wide columns in tables in our database, all which map to single entities in Entity Framework, and I cannot see how it is possible to break them down when each column is fully dependent on the key.  My understanding of what you're saying is that you're advocating breaking down the underlying system to support your view of the repository pattern.  Without exposing IQueryable, our repository class would require an incredible amount of work and maintenance to implement all required members","2013-09-02 19:31:08","","807361"
"27339692","17449231","1","Personally, I think it also makes sense to implement the IQueryable<T> interface on a Repository class, rather than expose the underlying set in one of its members.","2013-09-02 19:38:57","","807361"
"27339721","17449231","0","I'm saying that you are not using the repository pattern, since ***the repository pattern is an abstraction***. As for your entities it's impossible to say as the solution depends on every specific case. I do however still believe that large entities is a design smell. One large entity do not rule them all.","2013-09-02 19:40:06","","70386"
"27340057","17449231","0","What about more than one large entity (and some medium-sized ones, and smaller ones) in a large system for a large solution? Surely the size of an entity depends (at least somewhat) on the amount of data directly relating to that entity that your solution has/requires? It sounds like what you're suggesting is that functionality such as providing complex searches cannot be implemented using the repository pattern; It would have to be implemented using some other pattern.","2013-09-02 19:55:08","","807361"
"27340134","17449231","0","Everytime I've analyzed large entities for everything else but pure CRUD systems I've found that the entity is responsible of storing information for different areas. For instance a User entity might store info for accounting, support, shipping etc. Those areas should have their own objects which uses the User.Id as key. But as always there are no one-solution-that-fits-them-all. All I'm saying is that large entities typically indicate that something is wrong and that anything using `IQueryable` is not a repository pattern implementation.","2013-09-02 19:59:02","","70386"
"27340150","17449231","1","As for alternatives I've already mentioned specification pattern and @h.alex suggested query object. That you have CQS which is a similar pattern.","2013-09-02 19:59:49","","70386"
"27396558","14110890","0","@Dejan.S: Update your question if you think that none of the answers apply, otherwise be so kind and accept one of the answers.","2013-09-04 11:36:25","","70386"
"27410511","14110890","0","@jgauffin to be honest I really haven't had the time I want to read through the answers and investigate. I will do it eventually, but I'm not gone accept an answer based on the sake of doing it.","2013-09-04 17:51:50","","148601"
"27412271","14110890","0","I didn't say that either. But imho effort are given to answer your question and you can at least read the answers and give feedback.","2013-09-04 18:50:22","","70386"
"27414246","14110890","0","I didn't mean to be rude, hope you didn't take it as I was. I get it but as I said if I would have the time to go through this now It would have an answer already. It's not my first day at stack overflow, I'll handle it ;)","2013-09-04 19:56:24","","148601"
"27417877","14117898","0","And the `^` should be there only if the ng-model is applied in a parent element","2013-09-04 22:14:21","","165656"
"27506194","17522369","0","@IanNewson, thanks, we have added support for all CRUD operations and now library is in release mode.","2013-09-07 16:39:36","","85597"
"27506260","17449231","1","`anything using IQueryable is not a repository pattern implementation` comes from Bible?","2013-09-07 16:43:35","","85597"
"27506940","17449231","0","@AkashKava: Comes from the definition of the pattern.","2013-09-07 17:22:31","","70386"
"27558043","14109137","0","The solution mentioned in the link was it for me. To summarize, a different version of the JRE got installed in another dir on the PATH. Moving the desired JDK version to the front of the PATH resolved my issue.  Consider exploring this solution if other forces might be able to modify your machine (i.e. other users, automatic updates pushed through by your company, etc.).","2013-09-09 18:35:40","","684617"
"27578928","14110890","0","@Dejan.S: I didn't think that you was rude. There are just lots of users here and not everyone care to accept answers ;)","2013-09-10 10:50:32","","70386"
"27631363","14109796","4","thanks for the semicolon way","2013-09-11 16:55:46","","1742814"
"27649044","14109724","1","This question should be reopened. The answer here also shows how to write a Makefile without tabs, completely circumventing the problem.","2013-09-12 06:32:16","","648658"
"27860777","16899789","0","This is great, but how do you essentially make this optional? I'm creating a textbox directive for a UI library, and I want the model to be optional, meaning the textbox still will work if the ngModel isn't set.","2013-09-18 16:58:10","","633387"
"27907333","16899789","0","@NickRadford Simply check if ngModel is defined on the $scope and if not, don't use it?","2013-09-19 21:10:18","","124416"
"28000298","14110096","0","@asgoth I am not sure how this counters CSRF. I thought that CSRF worked because a call to the same domain from another browser page would resend the cookie associated with that domain. If we placed the token in the cookie wouldn't that render that check useless?","2013-09-23 12:36:03","","62544"
"28305035","14117121","0","""The arguments and the return type must be literal types"" - So these can't themselves be `constexpr`?","2013-10-02 13:51:41","","1366368"
"28422337","14117121","0","@Adrian I am sorry I couldn't reply earlier. Also I am not sure I understand the question. A function argument cannot be declared as `constexpr`, because that would imply its value to be defined at declaration time, in which case there is no point in having a function argument at all. Could you give an example of the kind of declaration you mean?","2013-10-06 08:57:53","","777186"
"28428100","14117121","0","Never mind.  I didn't understand what was meant by a LiteralType.  I got my answer from [here](http://en.cppreference.com/w/cpp/concept/LiteralType).","2013-10-06 15:25:08","","1366368"
"28904644","17449231","0","@jgauffin I don't think it is possible to write persistent-ignorant business logic. The only thing you can do is move it to repository, so your repository then gets ""domain"" search methods. This is useful if you are starting to work with new ORM and you are not sure if it will be good for what you need, so you want to be able to change it easier. I have never seen a project where ORM was changed later in implementation, that is complete rewrite anyway.","2013-10-21 06:57:30","","408643"
"28904660","17449231","0","And large entities may be indicator of multiple responsibilities, and code smell, but someone may designed it that way. I have seen cases where normalized database was taking 10 secs to show up a page with information about an entity in database (with EF). Denormalizing 10 tables into one (wherever one-one relation was represented by table) was simplest and most elegant solution. What else (besides stored proc) could be done?","2013-10-21 06:58:02","","408643"
"28905226","17449231","0","@GoranObradovic: I only write persistant ignorant domain entities. It's fully possible. I can also use denormalized tables. For instance I can store entities as a JSON string in the DB and then use vanilla ADO.NET + JSON.NET to load them. Adjust the tools to your requirements and not vice versa.","2013-10-21 07:20:15","","70386"
"28906050","17449231","0","Persistant ignorant domain entities are POCOs? But they should also be persistant-ignorant if you have few static domain expressions on them that you can use in where clauses :) 
And for JSON, yes, that could be done. Or even maybe serializing to XML, so you can add XML indexes and query using xPath! Thanks! :)","2013-10-21 07:51:24","","408643"
"28906982","17449231","0","imho persistant ignorant domain entities are POCOs which are 100% modeled after the business and do not contain any compromises (such as being changed to work with a OR/M etc). They typically contain behaviour (methods) and hopefully private setters so that the they are properly encapsuled.","2013-10-21 08:25:12","","70386"
"28960743","14114419","0","@TerryHarvey this wouldn;t work if ' is the last character, e-g  America' is the keyword you get and you need to clean it..","2013-10-22 15:08:25","","870925"
"29589476","14110096","0","@RevNoah The code samples at the top are generic examples of how to set headers on the $http service. If the cookie token is set angular will set the header automatically.","2013-11-10 13:51:06","","1476226"
"29589543","14110096","0","@uriDium It counters CSRF because the cookie token isn't the same as a request header.  The header is called X-XSRF-TOKEN. Even though the cookie is sent with all requests it just has a token called XSRF-TOKEN, which the server doesn't care about.  The only way to copy the cookie token to the request header is if you can read the cookie, which pages on another domain can't do.  That's why this method works.","2013-11-10 13:54:27","","1476226"
"29788232","16899789","2","+1 for the numerous examples in your pknkr","2013-11-15 16:46:36","","521257"
"29935292","15395445","10","not working for me","2013-11-20 09:50:48","","257948"
"29950326","14115349","0","@Viet: As of OS X 10.9, libc++ is now the default.","2013-11-20 16:17:50","","47453"
"30049847","17522369","0","@AkashKava - This hits the nail right on the head!","2013-11-23 06:38:25","","386739"
"30330088","17449231","0","@jgauffin , you have not mentionned Aggregate roots, isn't the repository pattern supposed to work with an aggregate root ? where does the aggregate root and aggregate of tables fit into your view of Repository pattern ?","2013-12-02 08:13:40","","909361"
"30332864","17449231","1","@yat: One repos per aggregate root. But imho it's not ***aggregate root and aggregate of tables*** but just ***aggregate root and aggregates***. The actual storage might use just one table or lots of them, i.e. it may not be a one-one mapping between each aggregate and a table. I use repositories to reduce complexity and remove any dependencies of the underlying storage.","2013-12-02 09:48:27","","70386"
"30357844","14154890","1","@GerardWesterhof I still get uninitialized constant Rake::RDocTask","2013-12-02 22:08:39","","1555312"
"30481225","14110096","0","Instead of using a cookie to notify Angular, would it be just as secure to define a CONSTANT and inject that into Angular?","2013-12-05 20:36:04","","435743"
"30481271","14110096","0","For instance, in my starting page (I use PHP as server side language), I set an Angular constant like this: <script>
    angular.module(""app"").constant(""CSRF_TOKEN"", '<?=$csrf_token;?>'); 
</script>","2013-12-05 20:37:10","","435743"
"30481325","14110096","0",".. then in Angular I inject CSRF_TOKEN in app.run() and set the header: $http.defaults.headers.common['CSRF_TOKEN'] = CSRF_TOKEN  ... also, I set it for all requests, POST/GET.. just make sure your GET query doesn't surpass 1024 chars","2013-12-05 20:38:23","","435743"
"30699595","14109674","0","Confirmed, saving it as a string instead of a datetime preserves the fractional seconds.","2013-12-11 22:56:34","","271504"
"30809765","17247129","0","This is the answer to the original question. user1143970 is running rails 3.0 which doesn't have the Rakefile entries that GiridharBandi is describing (I don't know about 3.2). Also, danijel's solution won't work, at least it didn't for me, since thor seems to have a dependency on rake 10+. I started going down the route that Ben Atkin's but that gets messy quick. My guess is that @JstRoRR is also running something other than rails 3.0.","2013-12-15 09:02:48","","2376109"
"30949400","14114741","0","why the `if not block` check? could this simply be written as 

`map(handle.write, request.iter_content(1024))`?","2013-12-18 22:17:32","","904887"
"30951354","14114741","0","@rikAtee: Because that'd create an intermediate list.","2013-12-18 23:33:35","","464744"
"30952025","14114741","0","sure, `map` results in a list of the returned value of `handle.write`, but the function will be called for each item. As long as I don't assign the returned list to a name then we can ignore it. I'm still interested: why are we checking if block is falsey?","2013-12-19 00:06:49","","904887"
"30952388","14114741","0","@rikAtee: Creating a list with possibly thousands of `None`s in it is wasteful. If you want it to be ""short"", use `deque`. As for the check, `request.iter_content` calls `.read(block_size)` on a file-like object, which returns an empty string when the EOF is reached.","2013-12-19 00:25:59","","464744"
"30981261","14114741","0","@Blender thanks for the tip and info. how would collections.deque help in this respect? As far as I can tell it does not execute a function for a iterable?","2013-12-19 17:14:09","","904887"
"30987169","14114741","0","@rikAtee: You'd do `deque(iterable, maxlen=0)` to ""consume"" an iterable, but I'm not sure where I was going with that when I said that it'd be useful.","2013-12-19 20:11:19","","464744"
"31189670","14113076","0","+1, also there is something to be said for identifiers that are under control of the application developers instead of being tied to the business or controlled by an external entity (such as ssns or abas).","2013-12-27 16:05:23","","217324"
"31396257","14116498","1","fellow New York-er to rescue. Worked perfectly!","2014-01-03 21:50:15","","1212341"
"31566058","14108694","0","Your `addImageToImage:` didn't properly begin the image context by using the scale options: `UIGraphicsBeginImageContextWithOptions(size, NO, image.scale);`","2014-01-08 18:53:04","","572954"
"31670460","19137473","0","there are still performance issues. Seems that constexpr function if evaluated at runtime may be slower than non-constexpr version of function. Also if we have a constant value should we prefer ""const"" or ""constexpr""? (more a style question generated assembly looks the same)","2014-01-11 10:58:07","","1829943"
"31896285","14974123","0","thanks , that helps","2014-01-17 11:51:10","","1134982"
"31909329","14108774","0","Is there a way to use this whilst ignoring the word your searching for if its in a comment ?","2014-01-17 17:24:29","","1183150"
"31936061","21206851","0","Hi, I tried to verify the existence of a version 3.3 of pygame on bitbucket but couldn't find any. I assume it's just a typo and you mean the Python version number instead. Can you please correct this information and provide a direct link to the correct download page? Thanks!","2014-01-18 17:06:56","","1473663"
"31941702","21206851","0","@NobuGames http://stackoverflow.com/a/21034094/538284","2014-01-18 21:38:01","","538284"
"32046682","21105833","2","This solution worked for me when the accepted answer did not.","2014-01-21 21:17:10","","1017787"
"32106547","15395445","3","didn't work for me(osx 10.8.5) :(","2014-01-23 08:56:09","","363867"
"32172096","14116498","0","I wish I could plus +1-kabillion you for this answer.","2014-01-24 18:39:32","","607569"
